anno,trappola,habitat,specie,n_sp,,,,,,,,
2021,castagneto_vecchio_15,castagneto,calathus_fuscipes_graecus,24,,,,,,,,
2021,castagneto_vecchio_15,castagneto,carabus_problematicus_problematicus,3,,,,,,,,
2021,castagneto_vecchio_15,castagneto,carabus_ convexus_convexus,0,,,,,,,,
2021,castagneto_vecchio_15,castagneto,abax_contractus,3,,,,,,,,
2021,castagneto_vecchio_15,castagneto,cychrus_italicus,4,,,,,,,,
2021,castagneto_vecchio_15,castagneto,harpalus_atratus,0,,,,,,,,
2021,castagneto_vecchio_15,castagneto,pseudoophonus_rufipes,1,,,,,,,,
2021,castagneto_vecchio_15,castagneto,pterostichus_micans,12,,,,,,,,
2021,castagneto_vecchio_15,castagneto,carabus_glabratus_latior,0,,,,,,,,
2021,castagneto_vecchio_15,castagneto,cymindis_cingulata,0,,,,,,,,
2021,castagneto_vecchio_15,castagneto,carabus_intricatus,6,,,,,,,,
2021,castagneto_vecchio_15,castagneto,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,castagneto_vecchio_15,castagneto,pseudoophonus_griseus,0,,,,,,,,
2021,castagneto_vecchio_15,castagneto,amara_convexior,0,,,,,,,,
2021,castagneto_vecchio_15,castagneto,harpalus_tardus,0,,,,,,,,
2021,castagneto_vecchio_15,castagneto,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,castagneto_vecchio_15,castagneto,harpalus_harpalus_marginellus,0,,,,,,,,
2021,castagneto_vecchio_15,castagneto,synthomus_truncatellus,0,,,,,,,,
2021,castagneto_vecchio_15,castagneto,metallina_lampros,0,,,,,,,,
2021,castagneto_vecchio_15,castagneto,calathus_rubripes,1,,,,,,,,
2021,castagneto_vecchio_15,castagneto,calosoma_sycophanta,0,,,,,,,,
2021,castagneto_vecchio_15,castagneto,abax_baenningeri,0,,,,,,,,
2021,castagneto_vecchio_15,castagneto,carabus_germarii_fiorii,0,,,,,,,,
2021,castagneto_vecchio_15,castagneto,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,prato_1,prato,calathus_fuscipes_graecus,0,,,,,,,,
2021,prato_1,prato,carabus_problematicus_problematicus,0,,,,,,,,
2021,prato_1,prato,carabus_ convexus_convexus,0,,,,,,,,
2021,prato_1,prato,abax_contractus,0,,,,,,,,
2021,prato_1,prato,cychrus_italicus,0,,,,,,,,
2021,prato_1,prato,harpalus_atratus,0,,,,,,,,
2021,prato_1,prato,pseudoophonus_rufipes,6,,,,,,,,
2021,prato_1,prato,pterostichus_micans,0,,,,,,,,
2021,prato_1,prato,carabus_glabratus_latior,0,,,,,,,,
2021,prato_1,prato,cymindis_cingulata,0,,,,,,,,
2021,prato_1,prato,carabus_intricatus,0,,,,,,,,
2021,prato_1,prato,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,prato_1,prato,pseudoophonus_griseus,0,,,,,,,,
2021,prato_1,prato,amara_convexior,3,,,,,,,,
2021,prato_1,prato,harpalus_tardus,1,,,,,,,,
2021,prato_1,prato,harpalus_rufipalpis_rufipalpis,4,,,,,,,,
2021,prato_1,prato,harpalus_harpalus_marginellus,0,,,,,,,,
2021,prato_1,prato,synthomus_truncatellus,0,,,,,,,,
2021,prato_1,prato,metallina_lampros,0,,,,,,,,
2021,prato_1,prato,calathus_rubripes,0,,,,,,,,
2021,prato_1,prato,calosoma_sycophanta,0,,,,,,,,
2021,prato_1,prato,abax_baenningeri,0,,,,,,,,
2021,prato_1,prato,carabus_germarii_fiorii,0,,,,,,,,
2021,prato_1,prato,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,prato_2,prato,calathus_fuscipes_graecus,1,,,,,,,,
2021,prato_2,prato,carabus_problematicus_problematicus,0,,,,,,,,
2021,prato_2,prato,carabus_ convexus_convexus,0,,,,,,,,
2021,prato_2,prato,abax_contractus,3,,,,,,,,
2021,prato_2,prato,cychrus_italicus,0,,,,,,,,
2021,prato_2,prato,harpalus_atratus,0,,,,,,,,
2021,prato_2,prato,pseudoophonus_rufipes,17,,,,,,,,
2021,prato_2,prato,pterostichus_micans,0,,,,,,,,
2021,prato_2,prato,carabus_glabratus_latior,1,,,,,,,,
2021,prato_2,prato,cymindis_cingulata,0,,,,,,,,
2021,prato_2,prato,carabus_intricatus,0,,,,,,,,
2021,prato_2,prato,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,prato_2,prato,pseudoophonus_griseus,6,,,,,,,,
2021,prato_2,prato,amara_convexior,0,,,,,,,,
2021,prato_2,prato,harpalus_tardus,1,,,,,,,,
2021,prato_2,prato,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,prato_2,prato,harpalus_harpalus_marginellus,0,,,,,,,,
2021,prato_2,prato,synthomus_truncatellus,0,,,,,,,,
2021,prato_2,prato,metallina_lampros,0,,,,,,,,
2021,prato_2,prato,calathus_rubripes,0,,,,,,,,
2021,prato_2,prato,calosoma_sycophanta,0,,,,,,,,
2021,prato_2,prato,abax_baenningeri,0,,,,,,,,
2021,prato_2,prato,carabus_germarii_fiorii,0,,,,,,,,
2021,prato_2,prato,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,prato_3,prato,calathus_fuscipes_graecus,7,,,,,,,,
2021,prato_3,prato,carabus_problematicus_problematicus,0,,,,,,,,
2021,prato_3,prato,carabus_ convexus_convexus,0,,,,,,,,
2021,prato_3,prato,abax_contractus,0,,,,,,,,
2021,prato_3,prato,cychrus_italicus,0,,,,,,,,
2021,prato_3,prato,harpalus_atratus,0,,,,,,,,
2021,prato_3,prato,pseudoophonus_rufipes,5,,,,,,,,
2021,prato_3,prato,pterostichus_micans,1,,,,,,,,
2021,prato_3,prato,carabus_glabratus_latior,2,,,,,,,,
2021,prato_3,prato,cymindis_cingulata,0,,,,,,,,
2021,prato_3,prato,carabus_intricatus,2,,,,,,,,
2021,prato_3,prato,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,prato_3,prato,pseudoophonus_griseus,11,,,,,,,,
2021,prato_3,prato,amara_convexior,0,,,,,,,,
2021,prato_3,prato,harpalus_tardus,3,,,,,,,,
2021,prato_3,prato,harpalus_rufipalpis_rufipalpis,3,,,,,,,,
2021,prato_3,prato,harpalus_harpalus_marginellus,0,,,,,,,,
2021,prato_3,prato,synthomus_truncatellus,2,,,,,,,,
2021,prato_3,prato,metallina_lampros,0,,,,,,,,
2021,prato_3,prato,calathus_rubripes,0,,,,,,,,
2021,prato_3,prato,calosoma_sycophanta,0,,,,,,,,
2021,prato_3,prato,abax_baenningeri,0,,,,,,,,
2021,prato_3,prato,carabus_germarii_fiorii,0,,,,,,,,
2021,prato_3,prato,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,prato_4,prato,calathus_fuscipes_graecus,1,,,,,,,,
2021,prato_4,prato,carabus_problematicus_problematicus,0,,,,,,,,
2021,prato_4,prato,carabus_ convexus_convexus,0,,,,,,,,
2021,prato_4,prato,abax_contractus,0,,,,,,,,
2021,prato_4,prato,cychrus_italicus,0,,,,,,,,
2021,prato_4,prato,harpalus_atratus,0,,,,,,,,
2021,prato_4,prato,pseudoophonus_rufipes,12,,,,,,,,
2021,prato_4,prato,pterostichus_micans,0,,,,,,,,
2021,prato_4,prato,carabus_glabratus_latior,2,,,,,,,,
2021,prato_4,prato,cymindis_cingulata,0,,,,,,,,
2021,prato_4,prato,carabus_intricatus,0,,,,,,,,
2021,prato_4,prato,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,prato_4,prato,pseudoophonus_griseus,3,,,,,,,,
2021,prato_4,prato,amara_convexior,2,,,,,,,,
2021,prato_4,prato,harpalus_tardus,1,,,,,,,,
2021,prato_4,prato,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,prato_4,prato,harpalus_harpalus_marginellus,0,,,,,,,,
2021,prato_4,prato,synthomus_truncatellus,0,,,,,,,,
2021,prato_4,prato,metallina_lampros,0,,,,,,,,
2021,prato_4,prato,calathus_rubripes,0,,,,,,,,
2021,prato_4,prato,calosoma_sycophanta,0,,,,,,,,
2021,prato_4,prato,abax_baenningeri,0,,,,,,,,
2021,prato_4,prato,carabus_germarii_fiorii,0,,,,,,,,
2021,prato_4,prato,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,prato_5,prato,calathus_fuscipes_graecus,0,,,,,,,,
2021,prato_5,prato,carabus_problematicus_problematicus,0,,,,,,,,
2021,prato_5,prato,carabus_ convexus_convexus,0,,,,,,,,
2021,prato_5,prato,abax_contractus,0,,,,,,,,
2021,prato_5,prato,cychrus_italicus,0,,,,,,,,
2021,prato_5,prato,harpalus_atratus,0,,,,,,,,
2021,prato_5,prato,pseudoophonus_rufipes,7,,,,,,,,
2021,prato_5,prato,pterostichus_micans,0,,,,,,,,
2021,prato_5,prato,carabus_glabratus_latior,0,,,,,,,,
2021,prato_5,prato,cymindis_cingulata,0,,,,,,,,
2021,prato_5,prato,carabus_intricatus,0,,,,,,,,
2021,prato_5,prato,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,prato_5,prato,pseudoophonus_griseus,5,,,,,,,,
2021,prato_5,prato,amara_convexior,0,,,,,,,,
2021,prato_5,prato,harpalus_tardus,0,,,,,,,,
2021,prato_5,prato,harpalus_rufipalpis_rufipalpis,17,,,,,,,,
2021,prato_5,prato,harpalus_harpalus_marginellus,0,,,,,,,,
2021,prato_5,prato,synthomus_truncatellus,0,,,,,,,,
2021,prato_5,prato,metallina_lampros,0,,,,,,,,
2021,prato_5,prato,calathus_rubripes,0,,,,,,,,
2021,prato_5,prato,calosoma_sycophanta,0,,,,,,,,
2021,prato_5,prato,abax_baenningeri,0,,,,,,,,
2021,prato_5,prato,carabus_germarii_fiorii,0,,,,,,,,
2021,prato_5,prato,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,prato_6,prato,calathus_fuscipes_graecus,23,,,,,,,,
2021,prato_6,prato,carabus_problematicus_problematicus,6,,,,,,,,
2021,prato_6,prato,carabus_ convexus_convexus,0,,,,,,,,
2021,prato_6,prato,abax_contractus,0,,,,,,,,
2021,prato_6,prato,cychrus_italicus,0,,,,,,,,
2021,prato_6,prato,harpalus_atratus,0,,,,,,,,
2021,prato_6,prato,pseudoophonus_rufipes,4,,,,,,,,
2021,prato_6,prato,pterostichus_micans,0,,,,,,,,
2021,prato_6,prato,carabus_glabratus_latior,33,,,,,,,,
2021,prato_6,prato,cymindis_cingulata,0,,,,,,,,
2021,prato_6,prato,carabus_intricatus,2,,,,,,,,
2021,prato_6,prato,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,prato_6,prato,pseudoophonus_griseus,2,,,,,,,,
2021,prato_6,prato,amara_convexior,0,,,,,,,,
2021,prato_6,prato,harpalus_tardus,1,,,,,,,,
2021,prato_6,prato,harpalus_rufipalpis_rufipalpis,1,,,,,,,,
2021,prato_6,prato,harpalus_harpalus_marginellus,0,,,,,,,,
2021,prato_6,prato,synthomus_truncatellus,0,,,,,,,,
2021,prato_6,prato,metallina_lampros,0,,,,,,,,
2021,prato_6,prato,calathus_rubripes,0,,,,,,,,
2021,prato_6,prato,calosoma_sycophanta,2,,,,,,,,
2021,prato_6,prato,abax_baenningeri,0,,,,,,,,
2021,prato_6,prato,carabus_germarii_fiorii,0,,,,,,,,
2021,prato_6,prato,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,prato_7,prato,calathus_fuscipes_graecus,60,,,,,,,,
2021,prato_7,prato,carabus_problematicus_problematicus,5,,,,,,,,
2021,prato_7,prato,carabus_ convexus_convexus,3,,,,,,,,
2021,prato_7,prato,abax_contractus,0,,,,,,,,
2021,prato_7,prato,cychrus_italicus,0,,,,,,,,
2021,prato_7,prato,harpalus_atratus,0,,,,,,,,
2021,prato_7,prato,pseudoophonus_rufipes,27,,,,,,,,
2021,prato_7,prato,pterostichus_micans,0,,,,,,,,
2021,prato_7,prato,carabus_glabratus_latior,8,,,,,,,,
2021,prato_7,prato,cymindis_cingulata,0,,,,,,,,
2021,prato_7,prato,carabus_intricatus,0,,,,,,,,
2021,prato_7,prato,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,prato_7,prato,pseudoophonus_griseus,19,,,,,,,,
2021,prato_7,prato,amara_convexior,0,,,,,,,,
2021,prato_7,prato,harpalus_tardus,6,,,,,,,,
2021,prato_7,prato,harpalus_rufipalpis_rufipalpis,7,,,,,,,,
2021,prato_7,prato,harpalus_harpalus_marginellus,0,,,,,,,,
2021,prato_7,prato,synthomus_truncatellus,1,,,,,,,,
2021,prato_7,prato,metallina_lampros,0,,,,,,,,
2021,prato_7,prato,calathus_rubripes,0,,,,,,,,
2021,prato_7,prato,calosoma_sycophanta,0,,,,,,,,
2021,prato_7,prato,abax_baenningeri,0,,,,,,,,
2021,prato_7,prato,carabus_germarii_fiorii,0,,,,,,,,
2021,prato_7,prato,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,prato_8,prato,calathus_fuscipes_graecus,19,,,,,,,,
2021,prato_8,prato,carabus_problematicus_problematicus,1,,,,,,,,
2021,prato_8,prato,carabus_ convexus_convexus,1,,,,,,,,
2021,prato_8,prato,abax_contractus,0,,,,,,,,
2021,prato_8,prato,cychrus_italicus,0,,,,,,,,
2021,prato_8,prato,harpalus_atratus,0,,,,,,,,
2021,prato_8,prato,pseudoophonus_rufipes,17,,,,,,,,
2021,prato_8,prato,pterostichus_micans,0,,,,,,,,
2021,prato_8,prato,carabus_glabratus_latior,1,,,,,,,,
2021,prato_8,prato,cymindis_cingulata,0,,,,,,,,
2021,prato_8,prato,carabus_intricatus,0,,,,,,,,
2021,prato_8,prato,carabus_ granulatus_interstitialis,1,,,,,,,,
2021,prato_8,prato,pseudoophonus_griseus,23,,,,,,,,
2021,prato_8,prato,amara_convexior,0,,,,,,,,
2021,prato_8,prato,harpalus_tardus,3,,,,,,,,
2021,prato_8,prato,harpalus_rufipalpis_rufipalpis,6,,,,,,,,
2021,prato_8,prato,harpalus_harpalus_marginellus,0,,,,,,,,
2021,prato_8,prato,synthomus_truncatellus,0,,,,,,,,
2021,prato_8,prato,metallina_lampros,0,,,,,,,,
2021,prato_8,prato,calathus_rubripes,0,,,,,,,,
2021,prato_8,prato,calosoma_sycophanta,0,,,,,,,,
2021,prato_8,prato,abax_baenningeri,0,,,,,,,,
2021,prato_8,prato,carabus_germarii_fiorii,0,,,,,,,,
2021,prato_8,prato,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,prato_9,prato,calathus_fuscipes_graecus,1,,,,,,,,
2021,prato_9,prato,carabus_problematicus_problematicus,0,,,,,,,,
2021,prato_9,prato,carabus_ convexus_convexus,0,,,,,,,,
2021,prato_9,prato,abax_contractus,0,,,,,,,,
2021,prato_9,prato,cychrus_italicus,0,,,,,,,,
2021,prato_9,prato,harpalus_atratus,0,,,,,,,,
2021,prato_9,prato,pseudoophonus_rufipes,2,,,,,,,,
2021,prato_9,prato,pterostichus_micans,0,,,,,,,,
2021,prato_9,prato,carabus_glabratus_latior,3,,,,,,,,
2021,prato_9,prato,cymindis_cingulata,0,,,,,,,,
2021,prato_9,prato,carabus_intricatus,0,,,,,,,,
2021,prato_9,prato,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,prato_9,prato,pseudoophonus_griseus,2,,,,,,,,
2021,prato_9,prato,amara_convexior,0,,,,,,,,
2021,prato_9,prato,harpalus_tardus,0,,,,,,,,
2021,prato_9,prato,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,prato_9,prato,harpalus_harpalus_marginellus,0,,,,,,,,
2021,prato_9,prato,synthomus_truncatellus,0,,,,,,,,
2021,prato_9,prato,metallina_lampros,0,,,,,,,,
2021,prato_9,prato,calathus_rubripes,0,,,,,,,,
2021,prato_9,prato,calosoma_sycophanta,0,,,,,,,,
2021,prato_9,prato,abax_baenningeri,0,,,,,,,,
2021,prato_9,prato,carabus_germarii_fiorii,0,,,,,,,,
2021,prato_9,prato,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,prato_10,prato,calathus_fuscipes_graecus,3,,,,,,,,
2021,prato_10,prato,carabus_problematicus_problematicus,0,,,,,,,,
2021,prato_10,prato,carabus_ convexus_convexus,0,,,,,,,,
2021,prato_10,prato,abax_contractus,0,,,,,,,,
2021,prato_10,prato,cychrus_italicus,0,,,,,,,,
2021,prato_10,prato,harpalus_atratus,1,,,,,,,,
2021,prato_10,prato,pseudoophonus_rufipes,9,,,,,,,,
2021,prato_10,prato,pterostichus_micans,2,,,,,,,,
2021,prato_10,prato,carabus_glabratus_latior,2,,,,,,,,
2021,prato_10,prato,cymindis_cingulata,0,,,,,,,,
2021,prato_10,prato,carabus_intricatus,1,,,,,,,,
2021,prato_10,prato,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,prato_10,prato,pseudoophonus_griseus,0,,,,,,,,
2021,prato_10,prato,amara_convexior,0,,,,,,,,
2021,prato_10,prato,harpalus_tardus,2,,,,,,,,
2021,prato_10,prato,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,prato_10,prato,harpalus_harpalus_marginellus,0,,,,,,,,
2021,prato_10,prato,synthomus_truncatellus,0,,,,,,,,
2021,prato_10,prato,metallina_lampros,1,,,,,,,,
2021,prato_10,prato,calathus_rubripes,0,,,,,,,,
2021,prato_10,prato,calosoma_sycophanta,0,,,,,,,,
2021,prato_10,prato,abax_baenningeri,0,,,,,,,,
2021,prato_10,prato,carabus_germarii_fiorii,0,,,,,,,,
2021,prato_10,prato,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,prato_11,prato,calathus_fuscipes_graecus,12,,,,,,,,
2021,prato_11,prato,carabus_problematicus_problematicus,3,,,,,,,,
2021,prato_11,prato,carabus_ convexus_convexus,0,,,,,,,,
2021,prato_11,prato,abax_contractus,0,,,,,,,,
2021,prato_11,prato,cychrus_italicus,0,,,,,,,,
2021,prato_11,prato,harpalus_atratus,0,,,,,,,,
2021,prato_11,prato,pseudoophonus_rufipes,2,,,,,,,,
2021,prato_11,prato,pterostichus_micans,0,,,,,,,,
2021,prato_11,prato,carabus_glabratus_latior,6,,,,,,,,
2021,prato_11,prato,cymindis_cingulata,0,,,,,,,,
2021,prato_11,prato,carabus_intricatus,1,,,,,,,,
2021,prato_11,prato,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,prato_11,prato,pseudoophonus_griseus,0,,,,,,,,
2021,prato_11,prato,amara_convexior,0,,,,,,,,
2021,prato_11,prato,harpalus_tardus,1,,,,,,,,
2021,prato_11,prato,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,prato_11,prato,harpalus_harpalus_marginellus,1,,,,,,,,
2021,prato_11,prato,synthomus_truncatellus,0,,,,,,,,
2021,prato_11,prato,metallina_lampros,0,,,,,,,,
2021,prato_11,prato,calathus_rubripes,0,,,,,,,,
2021,prato_11,prato,calosoma_sycophanta,0,,,,,,,,
2021,prato_11,prato,abax_baenningeri,0,,,,,,,,
2021,prato_11,prato,carabus_germarii_fiorii,1,,,,,,,,
2021,prato_11,prato,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,prato_12,prato,calathus_fuscipes_graecus,4,,,,,,,,
2021,prato_12,prato,carabus_problematicus_problematicus,2,,,,,,,,
2021,prato_12,prato,carabus_ convexus_convexus,0,,,,,,,,
2021,prato_12,prato,abax_contractus,0,,,,,,,,
2021,prato_12,prato,cychrus_italicus,0,,,,,,,,
2021,prato_12,prato,harpalus_atratus,0,,,,,,,,
2021,prato_12,prato,pseudoophonus_rufipes,3,,,,,,,,
2021,prato_12,prato,pterostichus_micans,0,,,,,,,,
2021,prato_12,prato,carabus_glabratus_latior,0,,,,,,,,
2021,prato_12,prato,cymindis_cingulata,0,,,,,,,,
2021,prato_12,prato,carabus_intricatus,0,,,,,,,,
2021,prato_12,prato,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,prato_12,prato,pseudoophonus_griseus,0,,,,,,,,
2021,prato_12,prato,amara_convexior,0,,,,,,,,
2021,prato_12,prato,harpalus_tardus,0,,,,,,,,
2021,prato_12,prato,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,prato_12,prato,harpalus_harpalus_marginellus,0,,,,,,,,
2021,prato_12,prato,synthomus_truncatellus,0,,,,,,,,
2021,prato_12,prato,metallina_lampros,0,,,,,,,,
2021,prato_12,prato,calathus_rubripes,0,,,,,,,,
2021,prato_12,prato,calosoma_sycophanta,0,,,,,,,,
2021,prato_12,prato,abax_baenningeri,0,,,,,,,,
2021,prato_12,prato,carabus_germarii_fiorii,0,,,,,,,,
2021,prato_12,prato,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,prato_13,prato,calathus_fuscipes_graecus,2,,,,,,,,
2021,prato_13,prato,carabus_problematicus_problematicus,0,,,,,,,,
2021,prato_13,prato,carabus_ convexus_convexus,0,,,,,,,,
2021,prato_13,prato,abax_contractus,0,,,,,,,,
2021,prato_13,prato,cychrus_italicus,0,,,,,,,,
2021,prato_13,prato,harpalus_atratus,0,,,,,,,,
2021,prato_13,prato,pseudoophonus_rufipes,1,,,,,,,,
2021,prato_13,prato,pterostichus_micans,0,,,,,,,,
2021,prato_13,prato,carabus_glabratus_latior,2,,,,,,,,
2021,prato_13,prato,cymindis_cingulata,0,,,,,,,,
2021,prato_13,prato,carabus_intricatus,1,,,,,,,,
2021,prato_13,prato,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,prato_13,prato,pseudoophonus_griseus,0,,,,,,,,
2021,prato_13,prato,amara_convexior,2,,,,,,,,
2021,prato_13,prato,harpalus_tardus,2,,,,,,,,
2021,prato_13,prato,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,prato_13,prato,harpalus_harpalus_marginellus,0,,,,,,,,
2021,prato_13,prato,synthomus_truncatellus,0,,,,,,,,
2021,prato_13,prato,metallina_lampros,0,,,,,,,,
2021,prato_13,prato,calathus_rubripes,0,,,,,,,,
2021,prato_13,prato,calosoma_sycophanta,0,,,,,,,,
2021,prato_13,prato,abax_baenningeri,0,,,,,,,,
2021,prato_13,prato,carabus_germarii_fiorii,0,,,,,,,,
2021,prato_13,prato,parophonus_parophonus_maculicornis,1,,,,,,,,
2021,prato_14,prato,calathus_fuscipes_graecus,7,,,,,,,,
2021,prato_14,prato,carabus_problematicus_problematicus,9,,,,,,,,
2021,prato_14,prato,carabus_ convexus_convexus,1,,,,,,,,
2021,prato_14,prato,abax_contractus,3,,,,,,,,
2021,prato_14,prato,cychrus_italicus,0,,,,,,,,
2021,prato_14,prato,harpalus_atratus,0,,,,,,,,
2021,prato_14,prato,pseudoophonus_rufipes,5,,,,,,,,
2021,prato_14,prato,pterostichus_micans,3,,,,,,,,
2021,prato_14,prato,carabus_glabratus_latior,3,,,,,,,,
2021,prato_14,prato,cymindis_cingulata,0,,,,,,,,
2021,prato_14,prato,carabus_intricatus,0,,,,,,,,
2021,prato_14,prato,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,prato_14,prato,pseudoophonus_griseus,0,,,,,,,,
2021,prato_14,prato,amara_convexior,0,,,,,,,,
2021,prato_14,prato,harpalus_tardus,0,,,,,,,,
2021,prato_14,prato,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,prato_14,prato,harpalus_harpalus_marginellus,0,,,,,,,,
2021,prato_14,prato,synthomus_truncatellus,0,,,,,,,,
2021,prato_14,prato,metallina_lampros,0,,,,,,,,
2021,prato_14,prato,calathus_rubripes,0,,,,,,,,
2021,prato_14,prato,calosoma_sycophanta,0,,,,,,,,
2021,prato_14,prato,abax_baenningeri,0,,,,,,,,
2021,prato_14,prato,carabus_germarii_fiorii,0,,,,,,,,
2021,prato_14,prato,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,prato_15,prato,calathus_fuscipes_graecus,0,,,,,,,,
2021,prato_15,prato,carabus_problematicus_problematicus,5,,,,,,,,
2021,prato_15,prato,carabus_ convexus_convexus,0,,,,,,,,
2021,prato_15,prato,abax_contractus,0,,,,,,,,
2021,prato_15,prato,cychrus_italicus,0,,,,,,,,
2021,prato_15,prato,harpalus_atratus,0,,,,,,,,
2021,prato_15,prato,pseudoophonus_rufipes,3,,,,,,,,
2021,prato_15,prato,pterostichus_micans,0,,,,,,,,
2021,prato_15,prato,carabus_glabratus_latior,0,,,,,,,,
2021,prato_15,prato,cymindis_cingulata,0,,,,,,,,
2021,prato_15,prato,carabus_intricatus,0,,,,,,,,
2021,prato_15,prato,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,prato_15,prato,pseudoophonus_griseus,0,,,,,,,,
2021,prato_15,prato,amara_convexior,0,,,,,,,,
2021,prato_15,prato,harpalus_tardus,0,,,,,,,,
2021,prato_15,prato,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,prato_15,prato,harpalus_harpalus_marginellus,0,,,,,,,,
2021,prato_15,prato,synthomus_truncatellus,0,,,,,,,,
2021,prato_15,prato,metallina_lampros,0,,,,,,,,
2021,prato_15,prato,calathus_rubripes,0,,,,,,,,
2021,prato_15,prato,calosoma_sycophanta,0,,,,,,,,
2021,prato_15,prato,abax_baenningeri,0,,,,,,,,
2021,prato_15,prato,carabus_germarii_fiorii,0,,,,,,,,
2021,prato_15,prato,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,ecotono_1,ecotono,calathus_fuscipes_graecus,0,,,,,,,,
2021,ecotono_1,ecotono,carabus_problematicus_problematicus,2,,,,,,,,
2021,ecotono_1,ecotono,carabus_ convexus_convexus,2,,,,,,,,
2021,ecotono_1,ecotono,abax_contractus,0,,,,,,,,
2021,ecotono_1,ecotono,cychrus_italicus,1,,,,,,,,
2021,ecotono_1,ecotono,harpalus_atratus,0,,,,,,,,
2021,ecotono_1,ecotono,pseudoophonus_rufipes,0,,,,,,,,
2021,ecotono_1,ecotono,pterostichus_micans,0,,,,,,,,
2021,ecotono_1,ecotono,carabus_glabratus_latior,39,,,,,,,,
2021,ecotono_1,ecotono,cymindis_cingulata,0,,,,,,,,
2021,ecotono_1,ecotono,carabus_intricatus,0,,,,,,,,
2021,ecotono_1,ecotono,carabus_ granulatus_interstitialis,1,,,,,,,,
2021,ecotono_1,ecotono,pseudoophonus_griseus,0,,,,,,,,
2021,ecotono_1,ecotono,amara_convexior,0,,,,,,,,
2021,ecotono_1,ecotono,harpalus_tardus,0,,,,,,,,
2021,ecotono_1,ecotono,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,ecotono_1,ecotono,harpalus_harpalus_marginellus,0,,,,,,,,
2021,ecotono_1,ecotono,synthomus_truncatellus,0,,,,,,,,
2021,ecotono_1,ecotono,metallina_lampros,0,,,,,,,,
2021,ecotono_1,ecotono,calathus_rubripes,0,,,,,,,,
2021,ecotono_1,ecotono,calosoma_sycophanta,0,,,,,,,,
2021,ecotono_1,ecotono,abax_baenningeri,0,,,,,,,,
2021,ecotono_1,ecotono,carabus_germarii_fiorii,0,,,,,,,,
2021,ecotono_1,ecotono,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,ecotono_2,ecotono,calathus_fuscipes_graecus,37,,,,,,,,
2021,ecotono_2,ecotono,carabus_problematicus_problematicus,7,,,,,,,,
2021,ecotono_2,ecotono,carabus_ convexus_convexus,3,,,,,,,,
2021,ecotono_2,ecotono,abax_contractus,0,,,,,,,,
2021,ecotono_2,ecotono,cychrus_italicus,0,,,,,,,,
2021,ecotono_2,ecotono,harpalus_atratus,0,,,,,,,,
2021,ecotono_2,ecotono,pseudoophonus_rufipes,0,,,,,,,,
2021,ecotono_2,ecotono,pterostichus_micans,0,,,,,,,,
2021,ecotono_2,ecotono,carabus_glabratus_latior,9,,,,,,,,
2021,ecotono_2,ecotono,cymindis_cingulata,0,,,,,,,,
2021,ecotono_2,ecotono,carabus_intricatus,2,,,,,,,,
2021,ecotono_2,ecotono,carabus_ granulatus_interstitialis,0,,,,,,,,
